id,param,scenario,dataset,region,x,units,value
27,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Electricity Generation by Fuel (TWh),112.471183423095
28,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Electricity Generation by Fuel (TWh),196.967555761957
29,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Electricity Generation by Fuel (TWh),335.072044626958
30,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Electricity Generation by Fuel (TWh),533.163673518626
31,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Electricity Generation by Fuel (TWh),827.517256396407
32,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Electricity Generation by Fuel (TWh),1221.08062222419
33,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Electricity Generation by Fuel (TWh),1730.73647116526
34,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Electricity Generation by Fuel (TWh),2360.4212462928
35,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Electricity Generation by Fuel (TWh),3097.65865340002
36,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Electricity Generation by Fuel (TWh),3929.39507517781
37,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Electricity Generation by Fuel (TWh),4773.95505204726
38,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Electricity Generation by Fuel (TWh),5617.29986294727
39,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Electricity Generation by Fuel (TWh),6426.79115992227
40,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Electricity Generation by Fuel (TWh),7216.08701234728
41,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Electricity Generation by Fuel (TWh),7882.31998955284
42,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Electricity Generation by Fuel (TWh),8493.79673493896
43,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Electricity Generation by Fuel (TWh),9083.97572191118
44,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,1975,Final Electricity by Sector (TWh),2.8201277777778
45,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,1990,Final Electricity by Sector (TWh),9.27402777777785
46,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2005,Final Electricity by Sector (TWh),20.7297613611113
47,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2010,Final Electricity by Sector (TWh),30.2239166666669
48,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2015,Final Electricity by Sector (TWh),45.5231111111115
49,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Final Electricity by Sector (TWh),111.509662059445
50,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Final Electricity by Sector (TWh),195.214372222224
51,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Final Electricity by Sector (TWh),332.335061111114
52,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Final Electricity by Sector (TWh),529.223361111115
53,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Final Electricity by Sector (TWh),821.847111111118
54,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Final Electricity by Sector (TWh),1213.2618888889
55,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Final Electricity by Sector (TWh),1720.23800000001
56,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Final Electricity by Sector (TWh),2346.69222222224
57,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Final Electricity by Sector (TWh),3080.30861111114
58,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Final Electricity by Sector (TWh),3907.80333333337
59,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Final Electricity by Sector (TWh),4747.86111111115
60,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Final Electricity by Sector (TWh),5586.57722222227
61,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Final Electricity by Sector (TWh),6391.35388888894
62,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Final Electricity by Sector (TWh),7175.69472222228
63,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Final Electricity by Sector (TWh),7837.9758333334
64,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Final Electricity by Sector (TWh),8445.34055555562
65,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Final Electricity by Sector (TWh),9030.96666666674
66,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,1975,Land Allocation (1000 km2),5819.8412251
67,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,1990,Land Allocation (1000 km2),5819.8376418
68,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2005,Land Allocation (1000 km2),5819.8393595
69,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2010,Land Allocation (1000 km2),5819.84039561078
70,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2015,Land Allocation (1000 km2),5819.8401659
71,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Land Allocation (1000 km2),5819.83853915372
72,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Land Allocation (1000 km2),5819.84056484153
73,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Land Allocation (1000 km2),5819.83939269977
74,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Land Allocation (1000 km2),5819.84034155929
75,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Land Allocation (1000 km2),5819.8408730665
76,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Land Allocation (1000 km2),5819.84030009423
77,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Land Allocation (1000 km2),5819.83922543745
78,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Land Allocation (1000 km2),5819.83978362839
79,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Land Allocation (1000 km2),5819.83943105497
80,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Land Allocation (1000 km2),5819.83910327849
81,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Land Allocation (1000 km2),5819.84129577997
82,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Land Allocation (1000 km2),5819.83910722929
83,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Land Allocation (1000 km2),5819.84368470302
84,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Land Allocation (1000 km2),5819.84179183118
85,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Land Allocation (1000 km2),5819.83949054706
86,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Land Allocation (1000 km2),5819.83819643433
87,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Land Allocation (1000 km2),5819.83930078214
88,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,1975,Population (Millions),91.89
89,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,1990,Population (Millions),145.593
90,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2005,Population (Millions),222.829
91,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2010,Population (Millions),255.333
92,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2015,Population (Millions),292.56
93,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Population (Millions),327.652
94,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Population (Millions),363.312
95,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Population (Millions),398.928
96,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Population (Millions),433.912
97,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Population (Millions),467.666
98,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Population (Millions),499.664
99,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Population (Millions),529.402
100,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Population (Millions),556.634
101,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Population (Millions),581.206
102,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Population (Millions),603.136
103,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Population (Millions),622.472
104,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Population (Millions),639.201
105,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Population (Millions),653.078
106,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Population (Millions),664.12
107,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Population (Millions),672.314
108,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Population (Millions),678.024
109,pop,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Population (Millions),681.323
110,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,1975,Water Consumption by Sector (km3),10.0683990261481
111,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,1990,Water Consumption by Sector (km3),13.6753537773
112,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2005,Water Consumption by Sector (km3),19.6676531665
113,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2010,Water Consumption by Sector (km3),22.6549244068
114,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2015,Water Consumption by Sector (km3),25.8487167871
115,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Water Consumption by Sector (km3),27.3457372428
116,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Water Consumption by Sector (km3),30.6299574328
117,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Water Consumption by Sector (km3),34.7236340325
118,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Water Consumption by Sector (km3),38.932577479
119,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Water Consumption by Sector (km3),43.4915609795
120,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Water Consumption by Sector (km3),48.557064348
121,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Water Consumption by Sector (km3),53.718890157
122,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Water Consumption by Sector (km3),58.659151912
123,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Water Consumption by Sector (km3),63.337478819
124,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Water Consumption by Sector (km3),67.922883338
125,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Water Consumption by Sector (km3),72.20382935
126,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Water Consumption by Sector (km3),75.734701561
127,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Water Consumption by Sector (km3),78.882295645
128,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Water Consumption by Sector (km3),81.607314971
129,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Water Consumption by Sector (km3),82.619246071
130,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Water Consumption by Sector (km3),82.147574336
131,watConsumBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Water Consumption by Sector (km3),81.408753544
132,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,1975,Water Withdrawal by Sector (km3),19.9402774366502
133,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,1990,Water Withdrawal by Sector (km3),24.8082216125
134,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2005,Water Withdrawal by Sector (km3),35.8297649002
135,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2010,Water Withdrawal by Sector (km3),41.45059753
136,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2015,Water Withdrawal by Sector (km3),46.810704201
137,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2020,Water Withdrawal by Sector (km3),49.1725360097062
138,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2025,Water Withdrawal by Sector (km3),54.7893648712383
139,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2030,Water Withdrawal by Sector (km3),61.994845996754
140,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2035,Water Withdrawal by Sector (km3),69.447533095104
141,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2040,Water Withdrawal by Sector (km3),77.576993630741
142,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2045,Water Withdrawal by Sector (km3),86.684296312839
143,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2050,Water Withdrawal by Sector (km3),96.04006916979
144,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2055,Water Withdrawal by Sector (km3),105.09380678516
145,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2060,Water Withdrawal by Sector (km3),113.753704244785
146,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2065,Water Withdrawal by Sector (km3),122.333041964052
147,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2070,Water Withdrawal by Sector (km3),130.4024303874
148,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2075,Water Withdrawal by Sector (km3),137.0241699272
149,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2080,Water Withdrawal by Sector (km3),142.93172478028
150,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2085,Water Withdrawal by Sector (km3),148.0591215766
151,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2090,Water Withdrawal by Sector (km3),149.7000070233
152,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2095,Water Withdrawal by Sector (km3),148.29652678534
153,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Africa_Eastern,2100,Water Withdrawal by Sector (km3),146.40879005761
154,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,1975,Ag Production (Mt),96.848561902461
155,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,1990,Ag Production (Mt),129.7050327
156,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2005,Ag Production (Mt),175.0063081
157,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2010,Ag Production (Mt),190.5607074
158,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2015,Ag Production (Mt),204.7039966
159,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2020,Ag Production (Mt),226.108330026447
160,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2025,Ag Production (Mt),248.956877606238
161,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2030,Ag Production (Mt),266.898262468276
162,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2035,Ag Production (Mt),284.562188325414
163,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2040,Ag Production (Mt),301.838594336087
164,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2045,Ag Production (Mt),318.917505509221
165,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2050,Ag Production (Mt),334.090331706486
166,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2055,Ag Production (Mt),347.665071871675
167,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2060,Ag Production (Mt),358.974629432332
168,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2065,Ag Production (Mt),367.951641562642
169,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2070,Ag Production (Mt),374.7388832522
170,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2075,Ag Production (Mt),380.699860580795
171,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2080,Ag Production (Mt),385.758089011862
172,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2085,Ag Production (Mt),390.117927019354
173,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2090,Ag Production (Mt),398.312567746193
174,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2095,Ag Production (Mt),413.853860467468
175,agProdByCrop,GCAM_SSP2,gcamv7p0,Africa_Northern,2100,Ag Production (Mt),431.143812916215
176,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,1990,Electricity Generation by Fuel (TWh),83.9701261111118
177,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2005,Electricity Generation by Fuel (TWh),197.244469233335
178,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2010,Electricity Generation by Fuel (TWh),264.542223888891
179,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2015,Electricity Generation by Fuel (TWh),341.419466660281
180,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2020,Electricity Generation by Fuel (TWh),464.397985019214
181,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2025,Electricity Generation by Fuel (TWh),637.134003155306
182,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2030,Electricity Generation by Fuel (TWh),837.454088778722
183,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2035,Electricity Generation by Fuel (TWh),1058.270175599
184,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2040,Electricity Generation by Fuel (TWh),1284.7914385059
185,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2045,Electricity Generation by Fuel (TWh),1505.50632427389
186,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2050,Electricity Generation by Fuel (TWh),1714.78651831318
187,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2055,Electricity Generation by Fuel (TWh),1908.73362200779
188,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2060,Electricity Generation by Fuel (TWh),2086.09821393395
189,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2065,Electricity Generation by Fuel (TWh),2242.28263633762
190,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2070,Electricity Generation by Fuel (TWh),2388.57211302056
191,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2075,Electricity Generation by Fuel (TWh),2513.17806520827
192,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2080,Electricity Generation by Fuel (TWh),2610.66310169252
193,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2085,Electricity Generation by Fuel (TWh),2686.38199652049
194,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2090,Electricity Generation by Fuel (TWh),2756.50327381366
195,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2095,Electricity Generation by Fuel (TWh),2799.02428692577
196,elecByTechTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2100,Electricity Generation by Fuel (TWh),2834.67813048205
197,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,1975,Final Electricity by Sector (TWh),12.6359152777779
198,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,1990,Final Electricity by Sector (TWh),78.9588166666673
199,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2005,Final Electricity by Sector (TWh),189.40756388889
200,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2010,Final Electricity by Sector (TWh),253.414800000002
201,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2015,Final Electricity by Sector (TWh),327.639050000003
202,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2020,Final Electricity by Sector (TWh),446.03013666667
203,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2025,Final Electricity by Sector (TWh),613.112475000005
204,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2030,Final Electricity by Sector (TWh),806.646075000007
205,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2035,Final Electricity by Sector (TWh),1019.6363888889
206,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2040,Final Electricity by Sector (TWh),1238.03100000001
207,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2045,Final Electricity by Sector (TWh),1450.86250000001
208,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2050,Final Electricity by Sector (TWh),1652.89794444446
209,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2055,Final Electricity by Sector (TWh),1840.26077777779
210,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2060,Final Electricity by Sector (TWh),2011.74541666668
211,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2065,Final Electricity by Sector (TWh),2162.8505277778
212,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2070,Final Electricity by Sector (TWh),2304.02619444446
213,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2075,Final Electricity by Sector (TWh),2424.3197777778
214,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2080,Final Electricity by Sector (TWh),2518.55288888891
215,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2085,Final Electricity by Sector (TWh),2591.95038888891
216,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2090,Final Electricity by Sector (TWh),2659.91191666669
217,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2095,Final Electricity by Sector (TWh),2701.33455555558
218,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Africa_Northern,2100,Final Electricity by Sector (TWh),2736.44050000002
219,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,1975,Land Allocation (1000 km2),5761.05258447095
220,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,1990,Land Allocation (1000 km2),5761.048652
221,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2005,Land Allocation (1000 km2),5761.0472504
222,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2010,Land Allocation (1000 km2),5761.0505436
223,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2015,Land Allocation (1000 km2),5761.0463168
224,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2020,Land Allocation (1000 km2),5761.04464562291
225,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2025,Land Allocation (1000 km2),5761.04549275958
226,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2030,Land Allocation (1000 km2),5761.04536136076
227,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2035,Land Allocation (1000 km2),5761.04501499924
228,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2040,Land Allocation (1000 km2),5761.04546778815
229,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2045,Land Allocation (1000 km2),5761.04659916766
230,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2050,Land Allocation (1000 km2),5761.04589386233
231,landAlloc,GCAM_SSP2,gcamv7p0,Africa_Northern,2055,Land Allocation (1000 km2),5761.04579200713
